run_id,market_id,market_name,fingerprint_available,fingerprint_tier,fingerprint_red_flag,fingerprint_bonus,matched_wallets,matched_stake_usd,matched_outcome,candidate_wallets,window_trade_usd,window_start_utc,window_end_utc,fingerprint_reason
20260926T121643Z,634878,Will the Democrats win the Louisiana Senate race in 2026?,True,none,False,0.0,0,0.0,,0,532.04,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634879,Will the Republicans win the Louisiana Senate race in 2026?,True,none,False,0.0,0,0.0,,0,1141.88,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634891,Will the Democrats win the Nebraska Senate race in 2026?,True,none,False,0.0,0,0.0,,0,3173.78,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634892,Will the Republicans win the Nebraska Senate race in 2026?,True,none,False,0.0,0,0.0,,0,66869.37,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630884,Will the Republicans win the North Carolina Senate race in 2026?,True,none,False,0.0,0,0.0,,0,14738.19,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630898,Will the Democrats win the Oregon Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630899,Will the Republicans win the Oregon Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630911,Will the Democrats win the Rhode Island Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630912,Will the Republicans win the Rhode Island Senate race in 2026?,True,none,False,0.0,0,0.0,,0,14321.55,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,631044,Will the Democrats win the Florida Senate race in 2026?,True,none,False,0.0,0,0.0,,0,864.44,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,635012,Will Bernadette Wilson win the 2026 Alaska governor election?,True,none,False,0.0,0,0.0,,0,575.6,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,635013,Will Lisa Murkowski win the 2026 Alaska governor election?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,665246,Yoon out of custody before 2027?,True,none,False,0.0,0,0.0,,0,1163.65,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,665261,Will Donald Trump visit Canada in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634974,Will Dan Sullivan win the Alaska Senate race in 2026?,True,none,False,0.0,0,0.0,,0,34205.92,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634975,Will Ann Diener win the Alaska Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634976,Will Mary Peltola win the Alaska Senate race in 2026?,True,none,False,0.0,0,0.0,,0,188255.61,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634977,Will Dustin Darden win the Alaska Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634978,Will Richard Grayson win the Alaska Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,665260,Will Donald Trump visit Israel in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630692,Will the Democrats win the Georgia Senate race in 2026?,True,none,False,0.0,0,0.0,,0,17390.54,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630693,Will the Republicans win the Georgia Senate race in 2026?,True,none,False,0.0,0,0.0,,0,3055.85,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630705,Will the Democrats win the Idaho Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630706,Will the Republicans win the Idaho Senate race in 2026?,True,none,False,0.0,0,0.0,,0,1108.47,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630707,Will Todd Achilles win the Idaho Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630720,Will the Democrats win the Illinois Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630721,Will the Republicans win the Illinois Senate race in 2026?,True,none,False,0.0,0,0.0,,0,813.85,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630733,Will the Democrats win the Iowa Senate race in 2026?,True,none,False,0.0,0,0.0,,0,44297.25,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630734,Will the Republicans win the Iowa Senate race in 2026?,True,none,False,0.0,0,0.0,,0,29075.01,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630746,Will the Democrats win the Kansas Senate race in 2026?,True,none,False,0.0,0,0.0,,0,37032.61,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630747,Will the Republicans win the Kansas Senate race in 2026?,True,none,False,0.0,0,0.0,,0,47502.57,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630759,Will the Democrats win the Kentucky Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630924,Will the Democrats win the South Carolina Senate race in 2026?,True,none,False,0.0,0,0.0,,0,29834.92,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630772,Will the Democrats win the Maine Senate race in 2026?,True,none,False,0.0,0,0.0,,1,103128.9,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630773,Will the Republicans win the Maine Senate race in 2026?,True,none,False,0.0,0,0.0,,2,79458.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,629667,Will the Republicans win the Tennessee governor race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,629690,Will the Democrats win the Texas governor race in 2026?,True,none,False,0.0,0,0.0,,0,11863.39,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,629691,Will the Republicans win the Texas governor race in 2026?,True,none,False,0.0,0,0.0,,0,27006.73,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,629707,Will the Democrats win the Vermont governor race in 2026?,True,none,False,0.0,0,0.0,,0,1834.77,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,629708,Will the Republicans win the Vermont governor race in 2026?,True,none,False,0.0,0,0.0,,0,5232.22,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,629720,Will the Democrats win the Wisconsin governor race in 2026?,True,none,False,0.0,0,0.0,,0,6611.45,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,629721,Will the Republicans win the Wisconsin governor race in 2026?,True,none,False,0.0,0,0.0,,0,1826.02,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,629733,Will the Democrats win the Wyoming governor race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,608561,Will Luis Diaz win the 2026 Ballon d'Or?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630627,Will the Democrats win the Alabama Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630760,Will the Republicans win the Kentucky Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630925,Will the Republicans win the South Carolina Senate race in 2026?,True,none,False,0.0,0,0.0,,0,9222.32,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630937,Will the Democrats win the South Dakota Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630938,Will the Republicans win the South Dakota Senate race in 2026?,True,none,False,0.0,0,0.0,,0,1836.6,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630939,Will Brian Bengs win the South Dakota Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630950,Will the Democrats win the Tennessee Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630951,Will the Republicans win the Tennessee Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630963,Will the Democrats win the Texas Senate race in 2026?,True,none,False,0.0,0,0.0,,0,49289.67,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630964,Will the Republicans win the Texas Senate race in 2026?,True,none,False,0.0,0,0.0,,0,17244.26,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630976,Will the Democrats win the Virginia Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630977,Will the Republicans win the Virginia Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630790,Will the Democrats win the Massachusetts Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630791,Will the Republicans win the Massachusetts Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630680,Will the Republicans win the Delaware Senate race in 2026?,True,none,False,0.0,0,0.0,,0,6436.81,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630806,Will the Republicans win the Michigan Senate race in 2026?,True,none,False,0.0,0,0.0,,0,39962.01,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630818,Will the Democrats win the Minnesota Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630819,Will the Republicans win the Minnesota Senate race in 2026?,True,none,False,0.0,0,0.0,,0,2401.39,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630831,Will the Democrats win the Montana Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630832,Will the Republicans win the Montana Senate race in 2026?,True,none,False,0.0,0,0.0,,0,4671.19,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630833,Will an Independent win the Montana Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630844,Will the Democrats win the New Hampshire Senate race in 2026?,True,none,False,0.0,0,0.0,,0,10109.29,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630845,Will the Republicans win the New Hampshire Senate race in 2026?,True,none,False,0.0,0,0.0,,0,30532.56,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630857,Will the Democrats win the New Jersey Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630858,Will the Republicans win the New Jersey Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630870,Will the Democrats win the New Mexico Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630871,Will the Republicans win the New Mexico Senate race in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630883,Will the Democrats win the North Carolina Senate race in 2026?,True,none,False,0.0,0,0.0,,0,29999.96,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,630805,Will the Democrats win the Michigan Senate race in 2026?,True,none,False,0.0,0,0.0,,0,70616.88,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,665262,Will Donald Trump visit Mexico in 2026?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,651327,"Will Gavin Newsom announce a Presidential run by December 31, 2026?",True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,653788,OpenAI announces it has achieved AGI before 2027?,True,none,False,0.0,0,0.0,,0,2530.55,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,664045,Will Mamdani freeze NYC rents before 2027?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,664895,"Will MetaMask launch a token by September 30, 2026?",True,none,False,0.0,0,0.0,,0,2828.5,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,665218,Israel and Saudi Arabia normalize relations before 2027?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,634893,Will an independent win the Nebraska Senate race in 2026?,True,none,False,0.0,0,0.0,,0,11228.24,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601827,Will Ronaldo Caiado win the 2026 Brazilian presidential election?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601828,Will Romeu Zema win the 2026 Brazilian presidential election?,True,none,False,0.0,0,0.0,,0,13645.03,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601829,Will Camilo Santana win the 2026 Brazilian presidential election?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601830,Will Geraldo Alckmin win the 2026 Brazilian presidential election?,True,none,False,0.0,0,0.0,,0,10899.14,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601831,Will Eduardo Leite win the 2026 Brazilian presidential election?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601920,Will any presidential candidate win outright in the first round of the Brazil election?,True,none,False,0.0,0,0.0,,0,14481.15,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601921,Will Tarcisio de Frietas qualify for Brazil's presidential runoff?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601923,Will Jair Bolsonaro qualify for Brazil's presidential runoff?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601924,Will Fernando Haddad qualify for Brazil's presidential runoff?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601925,Will Michelle Bolsonaro qualify for Brazil's presidential runoff?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,593972,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,593973,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,593975,Will Bernie endorse Antonio Delgado for NY-Gov by Nov 2 2026 ET?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,593977,Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,593983,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,601922,Will Luiz Inácio Lula da Silva qualify for Brazil's presidential runoff?,True,none,False,0.0,0,0.0,,0,15945.16,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,608362,Will OpenAI’s market cap be less than $500B at market close on IPO day?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,608364,Will OpenAI’s market cap be between $750B and $1T at market close on IPO day?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,608365,Will OpenAI’s market cap be between $1T and $1.25T at market close on IPO day?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,608366,Will OpenAI’s market cap be between $1.25T and $1.5T at market close on IPO day?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,608367,Will OpenAI’s market cap be $1.5T or greater at market close on IPO day?,True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,562802,Will the Democratic Party control the House after the 2026 Midterm elections?,True,none,False,0.0,0,0.0,,0,172007.76,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,562803,Will the Republican Party control the House after the 2026 Midterm elections?,True,none,False,0.0,0,0.0,,0,223777.06,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,562828,"2026 Balance of Power: D Senate, D House",True,none,False,0.0,0,0.0,,0,103638.19,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,562829,"2026 Balance of Power: D Senate, R House",True,none,False,0.0,0,0.0,,0,22785.22,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,562830,"2026 Balance of Power: R Senate, D House",True,none,False,0.0,0,0.0,,1,43702.77,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,562831,"2026 Balance of Power: R Senate, R House",True,watch,False,0.0,1,13102.52,Yes,2,233297.21,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,"1 fingerprinted wallet(s) on 'Yes' ($13,103) — below the cluster threshold; a lone match also looks like an ordinary gambler, so review by hand"
20260926T121643Z,562832,2026 Balance of Power: Other,True,none,False,0.0,0,0.0,,0,28678.89,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,562794,Will the Republican Party control the Senate after the 2026 Midterm elections?,True,none,False,0.0,0,0.0,,1,98154.06,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,566760,Will Trump pardon Ghislaine Maxwell by end of 2026?,True,none,False,0.0,0,0.0,,0,506.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,568116,"Will Trump be impeached by December 31, 2026?",True,none,False,0.0,0,0.0,,0,0.0,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
20260926T121643Z,562793,Will the Democratic Party control the Senate after the 2026 Midterm elections?,True,none,False,0.0,0,0.0,,0,144343.05,2026-09-19T12:16:43Z,2026-09-26T12:16:43Z,no wallet fit the fresh + focused + large long-shot fingerprint
